feedback_id,customer_id,feedback_text,timestamp,source,sentiment_label
3232,7022,The service was outstanding!,2023-11-25 21:28:25,email,positive
3233,7320,"Not too bad, but could be better.",2023-07-27 12:49:00,email,neutral
3234,4566,"Service was fine, but not impressive.",2023-12-26 06:29:45,mobile,neutral
3235,8397,"Fast and reliable, well done!",2023-06-10 22:11:28,web,positive
3236,8508,Very satisfied with the product quality.,2023-11-18 12:07:40,web,positive
3237,5904,Average experience overall.,2024-07-03 11:44:28,mobile,neutral
3238,6780,The product was defective upon arrival.,2024-01-30 03:05:20,email,negative
3239,4644,Average experience overall.,2023-02-21 16:27:01,email,neutral
3240,6449,"Not too bad, but could be better.",2023-09-05 17:56:11,web,neutral
3241,2001,"Not too bad, but could be better.",2024-08-22 19:02:59,email,neutral
3242,3445,Customer service was rude.,2024-03-08 06:00:13,mobile,negative
3243,9570,"Fast and reliable, well done!",2024-02-17 04:38:14,web,positive
3244,5457,"Not too bad, but could be better.",2024-01-27 10:58:58,email,neutral
3245,1255,The product was defective upon arrival.,2023-08-02 15:47:31,web,negative
3246,8556,"Service was fine, but not impressive.",2023-01-30 18:44:55,mobile,neutral
3247,1733,"Extremely poor quality, not worth the price.",2023-10-03 23:55:16,mobile,negative
3248,7189,"Everything was perfect, will use again.",2024-03-19 13:27:17,email,positive
3249,9843,Customer service was rude.,2024-07-04 19:57:11,email,negative
3250,1072,"Not too bad, but could be better.",2023-01-31 02:30:29,email,neutral
3251,7805,The service was outstanding!,2023-11-24 02:28:50,email,positive
3252,4526,The product was defective upon arrival.,2023-06-18 14:58:45,email,negative
3253,9785,I wouldn't recommend this to anyone.,2023-06-01 12:01:41,mobile,negative
3254,9428,The product was defective upon arrival.,2023-06-26 02:18:37,mobile,negative
3255,2771,"Not too bad, but could be better.",2024-03-30 01:51:33,web,neutral
3256,5710,I wouldn't recommend this to anyone.,2024-07-26 19:10:45,web,negative
3257,4446,"Extremely poor quality, not worth the price.",2023-01-16 05:01:58,email,negative
3258,2757,The product was defective upon arrival.,2023-03-02 02:53:47,email,negative
3259,1882,The product works as expected.,2024-07-05 18:35:55,email,neutral
3260,9848,"Extremely poor quality, not worth the price.",2024-05-19 01:58:20,email,negative
3261,4165,The product was defective upon arrival.,2023-02-13 21:59:11,web,negative
3262,3188,"Not too bad, but could be better.",2024-09-11 07:43:29,email,neutral
3263,1505,The product works as expected.,2023-05-13 02:18:36,mobile,neutral
3264,7348,I wouldn't recommend this to anyone.,2024-01-13 22:26:13,web,negative
3265,9058,The service was outstanding!,2023-01-10 12:40:18,mobile,positive
3266,7901,"Service was fine, but not impressive.",2024-05-11 12:22:18,mobile,neutral
3267,1795,Customer service was rude.,2024-05-29 07:14:02,web,negative
3268,8139,The service was outstanding!,2024-08-15 17:37:19,email,positive
3269,1923,"Fast and reliable, well done!",2023-08-23 11:51:06,mobile,positive
3270,5355,The product was defective upon arrival.,2023-10-20 19:23:25,email,negative
3271,5167,I wouldn't recommend this to anyone.,2024-08-17 02:30:39,web,negative
3272,4170,"Everything was perfect, will use again.",2023-08-04 05:27:21,email,positive
3273,6618,"Everything was perfect, will use again.",2024-07-01 16:04:42,mobile,positive
3274,8894,"Fast and reliable, well done!",2023-01-10 14:43:50,mobile,positive
3275,2337,"Great experience, highly recommend.",2023-05-19 21:55:53,web,positive
3276,9571,Very satisfied with the product quality.,2023-03-01 15:26:09,web,positive
3277,6133,"Terrible experience, very disappointed.",2024-03-22 15:09:26,mobile,negative
3278,6244,"Service was fine, but not impressive.",2023-03-02 04:20:27,web,neutral
3279,9410,"Fast and reliable, well done!",2023-07-12 23:25:26,web,positive
3280,3876,"It was okay, nothing special.",2023-12-05 20:53:32,email,neutral
3281,5515,"Great experience, highly recommend.",2023-06-11 18:38:13,mobile,positive
3282,5738,The product was defective upon arrival.,2023-07-07 19:04:52,email,negative
3283,6914,"It was okay, nothing special.",2023-01-10 09:18:46,web,neutral
3284,8652,"Terrible experience, very disappointed.",2024-04-10 14:17:37,email,negative
3285,5901,"Fast and reliable, well done!",2024-06-17 05:10:20,mobile,positive
3286,2680,I wouldn't recommend this to anyone.,2023-05-08 21:27:40,mobile,negative
3287,1495,The service was outstanding!,2024-01-04 22:47:13,email,positive
3288,7305,"Great experience, highly recommend.",2023-04-18 15:47:45,web,positive
3289,1921,Average experience overall.,2024-02-29 02:59:40,email,neutral
3290,7997,"Not too bad, but could be better.",2024-09-13 03:52:37,mobile,neutral
3291,4318,"Extremely poor quality, not worth the price.",2023-01-29 13:09:16,web,negative
3292,2428,"Terrible experience, very disappointed.",2023-06-03 14:14:04,mobile,negative
3293,9211,"Not too bad, but could be better.",2023-01-23 13:16:43,mobile,neutral
3294,9714,The service was outstanding!,2024-05-05 13:21:49,mobile,positive
3295,5595,"Great experience, highly recommend.",2024-07-19 05:08:12,email,positive
3296,1434,"Extremely poor quality, not worth the price.",2023-02-23 04:34:58,email,negative
3297,9375,"It was okay, nothing special.",2024-02-14 23:05:39,web,neutral
3298,5600,Very satisfied with the product quality.,2024-02-02 11:18:19,email,positive
3299,6946,"Extremely poor quality, not worth the price.",2023-10-16 07:06:53,mobile,negative
3300,1200,"Not too bad, but could be better.",2023-05-31 11:20:32,email,neutral
3301,8089,"Service was fine, but not impressive.",2023-10-13 07:30:43,email,neutral
3302,6645,I wouldn't recommend this to anyone.,2024-02-10 11:28:28,mobile,negative
3303,9138,The product was defective upon arrival.,2023-04-01 03:57:04,email,negative
3304,3455,The service was outstanding!,2024-07-05 00:21:44,email,positive
3305,7735,The service was outstanding!,2024-01-07 12:18:06,web,positive
3306,5952,"Fast and reliable, well done!",2024-04-04 06:11:03,mobile,positive
3307,4595,I wouldn't recommend this to anyone.,2024-09-17 11:32:46,web,negative
3308,7614,Very satisfied with the product quality.,2023-08-14 15:32:22,email,positive
3309,6518,Average experience overall.,2024-03-21 16:11:54,mobile,neutral
3310,3316,Customer service was rude.,2024-04-28 01:16:46,email,negative
3311,1043,The product was defective upon arrival.,2023-01-07 23:11:30,mobile,negative
3312,7751,"Fast and reliable, well done!",2024-05-09 20:04:13,mobile,positive
3313,4428,The service was outstanding!,2024-02-23 13:49:04,mobile,positive
3314,9130,"Service was fine, but not impressive.",2024-02-26 03:39:04,email,neutral
3315,8724,"Service was fine, but not impressive.",2024-09-23 12:16:41,email,neutral
3316,8261,"Everything was perfect, will use again.",2024-04-25 06:33:41,web,positive
3317,3629,"It was okay, nothing special.",2023-02-01 03:14:53,web,neutral
3318,6604,"It was okay, nothing special.",2023-01-15 23:36:18,web,neutral
3319,4153,The product was defective upon arrival.,2024-09-06 12:18:05,mobile,negative
3320,1303,"Great experience, highly recommend.",2024-08-16 06:05:41,email,positive
3321,7256,"Not too bad, but could be better.",2023-10-15 07:07:10,web,neutral
3322,8060,Average experience overall.,2023-06-09 07:06:55,web,neutral
3323,1652,"Not too bad, but could be better.",2023-12-18 15:41:31,web,neutral
3324,1409,"Everything was perfect, will use again.",2024-03-23 18:09:31,web,positive
3325,8456,The service was outstanding!,2024-05-16 13:19:29,web,positive
3326,2226,Average experience overall.,2024-08-17 11:45:16,web,neutral
3327,3910,The product works as expected.,2024-01-29 15:58:46,email,neutral
3328,7521,"It was okay, nothing special.",2023-06-17 10:57:45,web,neutral
3329,2255,The service was outstanding!,2024-07-14 03:24:58,email,positive
3330,7442,"Service was fine, but not impressive.",2023-11-23 11:49:06,email,neutral
3331,4865,Customer service was rude.,2024-05-12 05:33:17,web,negative
3332,9335,"Everything was perfect, will use again.",2023-06-26 19:03:03,web,positive
3333,7667,"Fast and reliable, well done!",2023-04-15 11:32:22,web,positive
3334,6394,"Extremely poor quality, not worth the price.",2024-05-24 12:19:55,email,negative
3335,3086,The product was defective upon arrival.,2024-01-10 17:40:14,email,negative
3336,2676,The service was outstanding!,2024-09-06 12:27:20,web,positive
3337,9700,The product was defective upon arrival.,2023-01-31 13:48:16,web,negative
3338,4290,"Terrible experience, very disappointed.",2024-06-18 00:17:10,web,negative
3339,6506,"Great experience, highly recommend.",2023-05-26 12:40:38,mobile,positive
3340,3587,The service was outstanding!,2024-04-30 04:33:42,mobile,positive
3341,6100,I wouldn't recommend this to anyone.,2024-03-31 04:23:10,mobile,negative
3342,7322,Average experience overall.,2024-03-28 13:08:48,email,neutral
3343,9199,"Everything was perfect, will use again.",2024-02-28 13:53:04,mobile,positive
3344,2536,"Fast and reliable, well done!",2023-05-29 11:17:12,mobile,positive
3345,3626,The product works as expected.,2024-08-07 10:45:43,email,neutral
3346,8233,"Great experience, highly recommend.",2023-01-01 01:21:37,web,positive
3347,5638,"Not too bad, but could be better.",2023-10-31 20:45:22,mobile,neutral
3348,6820,"Fast and reliable, well done!",2024-06-29 08:07:40,mobile,positive
3349,6125,The product was defective upon arrival.,2024-02-16 01:43:21,web,negative
3350,9353,"Great experience, highly recommend.",2023-11-23 10:21:08,web,positive
3351,1723,Customer service was rude.,2023-03-17 03:55:28,mobile,negative
3352,1940,Average experience overall.,2024-01-30 14:35:59,mobile,neutral
3353,8022,The product works as expected.,2024-04-19 11:12:30,web,neutral
3354,1867,Average experience overall.,2023-08-09 15:41:12,web,neutral
3355,5963,"It was okay, nothing special.",2023-12-27 00:42:54,email,neutral
3356,6452,The service was outstanding!,2023-12-25 14:13:10,email,positive
3357,4864,Very satisfied with the product quality.,2023-09-10 21:31:56,mobile,positive
3358,7280,The product works as expected.,2023-10-14 23:58:54,email,neutral
3359,9047,"It was okay, nothing special.",2023-01-18 17:01:09,mobile,neutral
3360,9431,"Service was fine, but not impressive.",2023-10-19 12:26:11,web,neutral
3361,9264,I wouldn't recommend this to anyone.,2023-02-22 02:45:23,web,negative
3362,8228,Very satisfied with the product quality.,2023-09-30 04:49:46,mobile,positive
3363,1708,Customer service was rude.,2024-02-20 21:45:58,mobile,negative
3364,9438,The service was outstanding!,2023-01-02 16:08:47,web,positive
3365,1314,"Everything was perfect, will use again.",2023-08-13 19:41:29,email,positive
3366,3550,I wouldn't recommend this to anyone.,2023-11-23 08:02:55,mobile,negative
3367,7892,"Fast and reliable, well done!",2023-04-09 11:31:25,web,positive
3368,9760,"It was okay, nothing special.",2024-02-09 15:42:53,web,neutral
3369,1671,"Terrible experience, very disappointed.",2024-03-17 15:47:43,email,negative
3370,1809,"It was okay, nothing special.",2024-03-21 04:02:32,email,neutral
3371,2288,The product was defective upon arrival.,2023-12-13 22:22:23,email,negative
3372,4961,"Everything was perfect, will use again.",2023-09-09 15:30:23,mobile,positive
3373,4160,"Not too bad, but could be better.",2023-04-28 08:47:59,mobile,neutral
3374,6192,"Great experience, highly recommend.",2024-06-09 15:50:17,mobile,positive
3375,8934,"Extremely poor quality, not worth the price.",2023-09-19 22:47:38,email,negative
3376,6814,"It was okay, nothing special.",2023-10-07 12:29:43,web,neutral
3377,8109,"Everything was perfect, will use again.",2024-02-26 11:52:28,web,positive
3378,6628,"Great experience, highly recommend.",2024-06-30 18:46:41,email,positive
3379,6405,Very satisfied with the product quality.,2024-08-06 11:39:55,web,positive
3380,8597,The service was outstanding!,2024-02-27 19:52:34,web,positive
3381,4742,I wouldn't recommend this to anyone.,2024-04-14 08:16:16,mobile,negative
3382,5927,"Everything was perfect, will use again.",2023-01-15 13:47:54,web,positive
3383,9843,"Terrible experience, very disappointed.",2023-09-06 06:48:22,mobile,negative
3384,4082,"It was okay, nothing special.",2023-05-29 13:44:35,mobile,neutral
3385,1639,Customer service was rude.,2023-07-16 10:02:35,web,negative
3386,7912,The product works as expected.,2023-12-08 02:29:48,email,neutral
3387,2721,"Service was fine, but not impressive.",2023-07-29 07:44:17,email,neutral
3388,4862,Very satisfied with the product quality.,2023-03-27 21:51:56,web,positive
3389,2439,Very satisfied with the product quality.,2024-03-02 13:22:28,email,positive
3390,3834,Very satisfied with the product quality.,2024-05-10 14:44:14,email,positive
3391,4976,The service was outstanding!,2024-07-17 19:19:19,web,positive
3392,4552,"Everything was perfect, will use again.",2024-05-17 05:28:53,email,positive
3393,6456,"Everything was perfect, will use again.",2023-05-15 02:49:17,web,positive
3394,3870,"Great experience, highly recommend.",2024-02-08 16:45:05,mobile,positive
3395,7115,I wouldn't recommend this to anyone.,2023-04-06 04:55:43,mobile,negative
3396,5447,The service was outstanding!,2023-05-09 04:00:45,web,positive
3397,9858,"Great experience, highly recommend.",2024-05-03 06:35:51,web,positive
3398,7541,Very satisfied with the product quality.,2024-06-26 12:46:44,email,positive
3399,7317,Customer service was rude.,2024-08-28 13:59:06,web,negative
3400,4949,"Extremely poor quality, not worth the price.",2023-10-28 17:44:37,web,negative
3401,6739,"Great experience, highly recommend.",2023-04-13 14:34:25,mobile,positive
3402,2802,"Everything was perfect, will use again.",2024-02-15 21:18:24,mobile,positive
3403,1594,"Fast and reliable, well done!",2023-12-11 16:12:10,web,positive
3404,9891,"Extremely poor quality, not worth the price.",2024-09-10 23:46:59,web,negative
3405,2195,"Service was fine, but not impressive.",2023-01-05 14:50:17,web,neutral
3406,8879,The product works as expected.,2023-07-16 14:33:18,web,neutral
3407,1641,"Everything was perfect, will use again.",2023-09-07 15:19:23,web,positive
3408,6879,The product works as expected.,2023-08-10 18:46:01,email,neutral
3409,8355,Average experience overall.,2023-12-01 08:01:21,mobile,neutral
3410,6006,"Service was fine, but not impressive.",2024-03-07 10:15:27,email,neutral
3411,6989,Average experience overall.,2024-07-21 14:31:50,email,neutral
3412,7701,"Extremely poor quality, not worth the price.",2024-08-11 23:06:30,email,negative
3413,3549,Customer service was rude.,2023-01-03 08:35:45,email,negative
3414,5981,"Terrible experience, very disappointed.",2024-04-02 06:17:58,web,negative
3415,8165,"Not too bad, but could be better.",2023-05-15 12:52:40,web,neutral
3416,8694,"Terrible experience, very disappointed.",2023-06-24 12:36:05,web,negative
3417,1536,The service was outstanding!,2023-01-20 12:28:01,web,positive
3418,6728,"Service was fine, but not impressive.",2024-02-29 07:43:29,web,neutral
3419,1059,"Extremely poor quality, not worth the price.",2024-09-04 15:04:14,web,negative
