claim_id,customer_id,claim_date,claim_amount,incident_type,document_status,approval_status,processing_time
3517,5362,2022-12-07,3759.85,Vandalism,Incomplete,Rejected,21
3518,1181,2023-03-29,19958.31,Natural Disaster,Complete,Under Review,46
3519,4338,2024-05-17,4383.76,Theft,Complete,Approved,15
3520,1312,2024-03-31,8707.74,Theft,Complete,Under Review,73
3521,6662,2023-01-29,5221.8,Natural Disaster,Pending,Approved,24
3522,1494,2023-06-09,8873.43,Theft,Pending,Under Review,48
3523,5979,2024-08-14,9886.41,Accident,Complete,Approved,31
3524,7396,2024-03-05,9206.94,Fire,Pending,Rejected,6
3525,8208,2023-12-31,2140.38,Theft,Incomplete,Approved,64
3526,4379,2023-08-30,13477.13,Accident,Pending,Rejected,55
3527,6214,2023-12-11,7743.27,Natural Disaster,Incomplete,Rejected,68
3528,8041,2024-02-01,9796.8,Natural Disaster,Complete,Rejected,3
3529,5506,2024-02-17,1019.97,Fire,Pending,Approved,51
3530,6344,2023-11-19,18179.13,Fire,Incomplete,Rejected,86
3531,8979,2023-07-04,5964.1,Accident,Complete,Under Review,58
3532,1636,2024-06-16,5818.71,Natural Disaster,Complete,Approved,67
3533,6971,2024-05-10,1319.23,Natural Disaster,Pending,Under Review,54
3534,2899,2024-06-25,4208.37,Fire,Pending,Under Review,3
3535,2841,2022-11-22,13435.12,Accident,Complete,Approved,67
3536,4477,2023-12-12,2453.91,Theft,Incomplete,Approved,12
3537,3496,2023-09-28,11903.52,Natural Disaster,Incomplete,Under Review,63
3538,5139,2023-04-17,1993.27,Natural Disaster,Complete,Rejected,87
3539,8176,2022-12-07,15840.99,Vandalism,Pending,Rejected,34
3540,2935,2023-09-30,7858.48,Vandalism,Incomplete,Under Review,75
3541,8414,2023-12-09,1351.83,Natural Disaster,Incomplete,Under Review,76
3542,7282,2023-10-12,5701.58,Natural Disaster,Complete,Under Review,6
3543,8292,2023-01-03,13283.02,Accident,Complete,Under Review,72
3544,7779,2023-09-29,10911.68,Natural Disaster,Incomplete,Under Review,58
3545,3598,2024-09-08,8547.96,Vandalism,Complete,Rejected,49
3546,6173,2024-04-20,11428.62,Theft,Pending,Rejected,21
3547,4555,2023-11-15,16304.68,Theft,Incomplete,Approved,68
3548,9005,2023-08-25,11323.13,Theft,Incomplete,Under Review,73
3549,2669,2023-10-19,8912.94,Vandalism,Complete,Approved,82
3550,9193,2023-06-25,10367.32,Accident,Incomplete,Rejected,43
3551,6804,2024-04-25,19245.29,Natural Disaster,Complete,Under Review,58
3552,1214,2023-12-27,8700.63,Natural Disaster,Incomplete,Under Review,63
3553,2204,2023-03-31,859.34,Theft,Complete,Approved,19
3554,1366,2024-09-18,11328.42,Accident,Complete,Under Review,20
3555,8633,2023-03-12,15781.7,Accident,Incomplete,Approved,41
3556,9003,2024-02-17,3522.54,Accident,Incomplete,Approved,61
3557,5096,2023-04-03,3758.07,Natural Disaster,Pending,Rejected,34
3558,7439,2024-09-17,4054.75,Theft,Pending,Rejected,61
3559,4691,2024-04-24,15396.94,Natural Disaster,Incomplete,Under Review,34
3560,1063,2023-07-23,17852.97,Natural Disaster,Incomplete,Rejected,3
3561,5034,2023-10-18,9402.24,Natural Disaster,Complete,Under Review,82
3562,9272,2023-04-05,3112.85,Natural Disaster,Complete,Rejected,46
3563,3465,2023-06-08,10570.51,Accident,Complete,Rejected,12
3564,6138,2024-07-18,17865.73,Accident,Pending,Under Review,46
3565,8055,2022-11-28,529.89,Fire,Complete,Approved,3
3566,9848,2023-07-17,16322.75,Natural Disaster,Incomplete,Rejected,64
3567,6069,2024-08-03,12420.75,Natural Disaster,Incomplete,Under Review,24
3568,4995,2024-08-11,5100.21,Fire,Pending,Approved,39
3569,4208,2024-03-14,3553.67,Theft,Pending,Approved,61
3570,5211,2023-04-23,12759.5,Theft,Complete,Rejected,84
3571,6056,2023-01-01,13208.75,Fire,Pending,Under Review,75
3572,4521,2023-11-01,16591.36,Fire,Incomplete,Under Review,2
3573,5869,2024-07-11,11288.8,Theft,Incomplete,Under Review,5
3574,7250,2024-05-29,19806.33,Fire,Complete,Rejected,47
3575,4662,2023-09-28,1510.72,Theft,Complete,Rejected,41
3576,4194,2023-01-08,17857.84,Theft,Complete,Under Review,25
3577,9870,2024-04-18,13727.3,Natural Disaster,Pending,Rejected,58
3578,4392,2023-11-08,11912.28,Natural Disaster,Incomplete,Under Review,33
3579,9027,2024-07-15,3766.87,Natural Disaster,Pending,Rejected,23
3580,4043,2024-01-27,8419.81,Fire,Incomplete,Rejected,1
3581,1309,2022-12-06,19694.18,Fire,Incomplete,Approved,11
3582,8476,2023-03-11,12910.85,Vandalism,Pending,Under Review,42
3583,5866,2024-07-30,17633.41,Fire,Incomplete,Approved,38
3584,5123,2024-01-03,12665.18,Natural Disaster,Incomplete,Rejected,5
3585,6395,2023-06-13,4263.47,Theft,Pending,Under Review,83
3586,6348,2023-07-18,15382.96,Fire,Complete,Approved,32
3587,2704,2023-05-07,9949.63,Vandalism,Complete,Approved,84
3588,5806,2024-05-13,9574.55,Theft,Pending,Rejected,28
3589,1884,2022-11-21,1181.36,Natural Disaster,Complete,Under Review,89
3590,6089,2023-02-03,758.33,Theft,Complete,Under Review,20
3591,4516,2023-08-31,7385.51,Natural Disaster,Pending,Rejected,41
3592,6131,2024-05-22,16796.61,Natural Disaster,Complete,Rejected,62
3593,2927,2024-04-01,17095.83,Fire,Incomplete,Approved,33
3594,2063,2023-05-24,19028.58,Fire,Incomplete,Under Review,11
3595,6673,2024-01-30,18698.88,Natural Disaster,Incomplete,Approved,21
3596,6334,2022-12-24,8789.91,Accident,Complete,Under Review,75
3597,5940,2023-11-10,6714.98,Vandalism,Pending,Approved,83
3598,2624,2023-10-21,15078.87,Fire,Complete,Approved,29
3599,4415,2023-04-17,14050.8,Theft,Pending,Under Review,8
3600,2744,2024-06-12,3318.48,Natural Disaster,Incomplete,Rejected,11
3601,2110,2023-05-11,16191.54,Fire,Pending,Under Review,13
3602,3670,2024-05-15,509.27,Natural Disaster,Pending,Approved,2
3603,6657,2023-05-18,17434.61,Accident,Incomplete,Approved,52
3604,5623,2024-08-18,593.61,Accident,Pending,Under Review,47
3605,5399,2022-10-22,11313.49,Accident,Complete,Approved,90
3606,6043,2023-09-10,4346.9,Natural Disaster,Incomplete,Approved,19
3607,8104,2023-10-06,10683.1,Vandalism,Complete,Under Review,5
3608,9352,2024-04-12,8886.18,Accident,Complete,Rejected,6
3609,4622,2023-05-02,17451.37,Accident,Pending,Rejected,24
3610,3084,2023-11-13,16402.85,Natural Disaster,Pending,Approved,49
3611,3818,2023-09-13,4283.41,Vandalism,Complete,Under Review,33
3612,8880,2023-07-11,625.44,Fire,Pending,Under Review,85
3613,3325,2024-06-22,14005.25,Fire,Complete,Rejected,13
3614,5493,2024-01-20,14288.16,Theft,Pending,Under Review,2
3615,7753,2024-01-18,10647.16,Theft,Complete,Rejected,16
3616,6530,2024-07-17,8778.5,Fire,Incomplete,Approved,64
3617,9181,2023-08-09,17087.39,Accident,Complete,Under Review,44
3618,9802,2024-07-30,14357.02,Fire,Incomplete,Approved,72
3619,6094,2023-08-29,13583.4,Fire,Pending,Under Review,80
3620,3945,2024-09-18,7860.68,Natural Disaster,Complete,Under Review,62
3621,2032,2023-03-01,16891.43,Fire,Incomplete,Approved,33
3622,9719,2023-01-26,16652.63,Vandalism,Pending,Rejected,57
3623,9427,2024-06-23,15267.75,Theft,Complete,Rejected,83
3624,3633,2023-01-27,7453.53,Natural Disaster,Complete,Under Review,80
3625,9811,2022-10-08,14460.71,Fire,Pending,Rejected,24
3626,2781,2022-10-26,12678.14,Vandalism,Incomplete,Under Review,45
3627,6785,2024-08-12,14781.03,Fire,Incomplete,Under Review,31
3628,1329,2022-11-13,6550.03,Accident,Incomplete,Approved,75
3629,2931,2024-06-24,8286.29,Accident,Complete,Approved,52
3630,9854,2023-03-03,7334.0,Theft,Pending,Approved,21
3631,4247,2024-06-28,17152.28,Natural Disaster,Incomplete,Approved,4
3632,4489,2024-08-01,9221.44,Natural Disaster,Pending,Under Review,6
3633,9673,2023-10-08,10824.28,Vandalism,Complete,Rejected,1
3634,8706,2024-08-21,10038.76,Accident,Pending,Rejected,56
3635,6937,2023-11-09,18643.06,Theft,Complete,Approved,67
3636,6427,2023-11-19,6001.24,Theft,Complete,Approved,18
3637,6639,2023-01-09,7757.73,Fire,Complete,Approved,89
3638,9982,2023-03-28,14560.14,Vandalism,Complete,Rejected,61
3639,8562,2024-01-15,15535.15,Natural Disaster,Pending,Under Review,5
3640,9652,2022-10-17,15480.19,Vandalism,Incomplete,Approved,31
3641,9275,2024-04-30,702.14,Accident,Complete,Rejected,11
3642,9094,2024-04-16,11948.59,Fire,Pending,Rejected,61
3643,2487,2024-06-22,16494.31,Accident,Incomplete,Approved,90
3644,1843,2023-07-21,7336.4,Vandalism,Complete,Rejected,62
3645,1904,2022-12-01,14113.43,Fire,Incomplete,Approved,85
3646,1886,2023-12-20,4775.75,Natural Disaster,Complete,Approved,9
3647,2146,2024-03-04,12728.91,Theft,Complete,Approved,33
3648,6975,2022-10-30,19096.95,Theft,Pending,Under Review,1
3649,5294,2023-11-13,5625.32,Theft,Complete,Rejected,19
3650,9429,2023-08-08,1766.69,Theft,Incomplete,Rejected,36
3651,7164,2023-12-03,14024.08,Theft,Pending,Rejected,49
3652,7848,2024-04-19,17148.84,Vandalism,Complete,Rejected,25
3653,7048,2023-09-05,8143.42,Accident,Complete,Approved,7
3654,3429,2024-03-23,2717.82,Vandalism,Incomplete,Rejected,27
3655,3874,2024-01-02,17809.5,Fire,Complete,Under Review,28
3656,4226,2023-11-05,17819.51,Theft,Pending,Under Review,65
3657,3042,2023-03-11,1651.53,Fire,Pending,Approved,1
3658,9512,2024-08-07,13016.58,Fire,Incomplete,Under Review,49
3659,4357,2023-08-21,2499.77,Accident,Complete,Rejected,5
3660,7335,2023-02-03,8512.25,Vandalism,Incomplete,Rejected,74
3661,4250,2024-03-09,2237.98,Accident,Complete,Approved,41
3662,7854,2024-07-25,6683.52,Fire,Pending,Under Review,8
3663,9252,2024-02-25,18304.73,Theft,Incomplete,Approved,21
3664,2335,2022-11-08,6216.61,Accident,Complete,Rejected,20
3665,1601,2024-06-01,7284.25,Theft,Complete,Under Review,63
3666,6679,2022-11-14,12431.34,Accident,Incomplete,Rejected,43
3667,2156,2022-11-25,16847.12,Accident,Pending,Rejected,44
3668,7706,2022-11-02,8313.61,Vandalism,Pending,Rejected,61
3669,8797,2023-07-17,1099.33,Accident,Complete,Approved,87
3670,4582,2022-11-19,9356.47,Vandalism,Complete,Approved,79
3671,4375,2023-03-09,12023.82,Vandalism,Pending,Rejected,22
3672,4735,2023-05-20,15864.34,Natural Disaster,Complete,Under Review,27
3673,7788,2022-12-02,4785.38,Natural Disaster,Pending,Under Review,8
3674,3585,2023-12-01,2330.07,Fire,Complete,Under Review,31
3675,4637,2024-04-25,12701.96,Vandalism,Complete,Rejected,27
3676,6498,2023-06-07,5799.71,Natural Disaster,Incomplete,Under Review,50
3677,5015,2023-10-18,12190.51,Vandalism,Pending,Under Review,22
3678,2585,2023-04-03,18737.68,Natural Disaster,Complete,Approved,31
3679,2408,2023-07-19,3146.63,Natural Disaster,Pending,Approved,73
3680,8826,2024-02-07,14058.39,Accident,Complete,Approved,39
3681,2897,2024-09-12,16850.72,Theft,Pending,Approved,66
3682,9419,2023-02-20,6585.05,Natural Disaster,Pending,Under Review,17
3683,2508,2023-04-11,12715.68,Natural Disaster,Pending,Approved,71
3684,3899,2023-12-04,11189.92,Vandalism,Incomplete,Rejected,21
3685,7014,2023-10-04,6562.82,Accident,Incomplete,Approved,70
3686,8257,2023-06-15,11654.84,Vandalism,Pending,Approved,84
3687,3668,2024-05-02,6298.72,Natural Disaster,Pending,Under Review,69
3688,6980,2022-09-25,8602.65,Fire,Complete,Rejected,26
3689,5873,2023-08-14,5297.65,Vandalism,Incomplete,Approved,49
3690,8254,2024-05-27,8789.13,Theft,Complete,Rejected,33
3691,8038,2023-05-26,16205.94,Theft,Pending,Approved,23
3692,1949,2024-06-29,4752.59,Theft,Incomplete,Approved,74
3693,4279,2024-07-12,12168.7,Vandalism,Pending,Rejected,74
3694,4134,2023-10-10,10136.27,Accident,Pending,Approved,81
3695,3911,2024-09-06,14014.61,Theft,Complete,Approved,24
3696,3778,2023-08-10,14287.84,Vandalism,Pending,Approved,62
3697,8907,2023-04-27,15178.52,Vandalism,Complete,Rejected,55
3698,2135,2022-11-21,4884.32,Accident,Incomplete,Rejected,16
3699,3960,2024-07-18,9102.49,Natural Disaster,Incomplete,Under Review,78
3700,8685,2023-12-11,5302.38,Vandalism,Pending,Under Review,42
3701,3964,2023-08-27,5040.2,Accident,Incomplete,Under Review,61
3702,2485,2023-12-19,4915.49,Fire,Pending,Approved,40
3703,5822,2023-08-14,13735.04,Accident,Complete,Approved,53
3704,5939,2024-01-11,17787.08,Vandalism,Incomplete,Rejected,13
3705,8014,2024-02-15,3786.0,Fire,Incomplete,Rejected,2
3706,9014,2024-05-24,2981.71,Natural Disaster,Pending,Approved,48
3707,2161,2022-09-29,13343.37,Vandalism,Complete,Under Review,56
3708,2864,2023-08-02,16527.35,Theft,Complete,Under Review,32
3709,3354,2023-02-04,1531.98,Accident,Complete,Rejected,56
3710,3477,2024-06-22,8764.37,Vandalism,Complete,Rejected,76
3711,5989,2022-11-28,1456.64,Natural Disaster,Incomplete,Rejected,43
3712,7170,2023-10-18,8848.88,Fire,Complete,Approved,60
3713,4960,2024-05-08,6150.82,Natural Disaster,Complete,Approved,49
3714,5316,2022-10-16,7832.49,Fire,Complete,Under Review,1
3715,3451,2024-05-13,11288.03,Natural Disaster,Complete,Rejected,74
3716,8403,2024-08-10,13870.51,Theft,Pending,Approved,62
3717,2653,2023-06-28,7879.98,Theft,Incomplete,Under Review,61
3718,9499,2024-07-22,1033.65,Fire,Incomplete,Approved,68
3719,8311,2023-05-18,18775.83,Natural Disaster,Pending,Under Review,36
3720,1161,2022-12-30,15726.67,Fire,Complete,Approved,16
3721,5592,2024-03-17,17484.51,Vandalism,Pending,Under Review,44
3722,3161,2024-04-23,13588.89,Fire,Pending,Under Review,39
3723,2386,2023-12-26,9353.69,Accident,Incomplete,Approved,8
3724,3106,2022-11-29,1992.03,Vandalism,Pending,Rejected,14
3725,5596,2024-05-23,8856.18,Accident,Incomplete,Approved,15
3726,1638,2024-09-20,4065.28,Fire,Complete,Approved,42
3727,5105,2023-08-10,18330.03,Theft,Complete,Under Review,47
3728,1669,2023-10-14,11265.51,Theft,Complete,Rejected,40
3729,6681,2023-05-28,13339.13,Theft,Pending,Rejected,19
3730,8443,2024-07-09,18692.47,Theft,Incomplete,Under Review,59
3731,7637,2023-10-29,14388.57,Fire,Pending,Rejected,7
3732,5098,2024-03-17,5442.88,Vandalism,Pending,Under Review,12
3733,1179,2023-11-10,18218.51,Natural Disaster,Complete,Under Review,8
3734,8693,2023-10-24,18345.92,Fire,Incomplete,Approved,52
3735,7455,2023-06-11,5881.63,Accident,Pending,Approved,68
3736,7797,2023-09-09,4066.96,Accident,Complete,Approved,9
3737,6287,2022-10-15,19232.31,Vandalism,Complete,Rejected,42
3738,4633,2023-10-08,6515.97,Theft,Pending,Under Review,26
3739,3615,2024-08-17,2467.2,Vandalism,Incomplete,Under Review,64
3740,9589,2023-03-07,1331.35,Accident,Pending,Rejected,46
3741,8154,2023-05-07,8382.39,Vandalism,Complete,Under Review,33
3742,3785,2024-06-01,18489.67,Fire,Complete,Rejected,63
3743,8885,2023-05-23,18723.56,Accident,Incomplete,Under Review,12
3744,7257,2023-08-20,1033.54,Vandalism,Pending,Under Review,61
3745,4774,2024-01-05,14166.56,Theft,Incomplete,Under Review,48
3746,6789,2023-03-11,17884.06,Fire,Pending,Under Review,39
3747,2712,2024-01-01,6953.38,Natural Disaster,Pending,Approved,55
3748,6380,2022-11-13,14467.54,Theft,Incomplete,Rejected,76
3749,1716,2024-03-18,3193.23,Vandalism,Pending,Under Review,76
3750,3288,2023-01-25,6632.47,Accident,Pending,Under Review,17
3751,5603,2024-04-12,11685.29,Fire,Pending,Under Review,8
3752,2846,2024-09-19,10288.13,Accident,Pending,Under Review,32
3753,2465,2023-01-04,11367.42,Natural Disaster,Incomplete,Under Review,87
3754,7695,2024-06-16,7482.91,Natural Disaster,Pending,Approved,58
3755,9578,2023-03-21,7732.81,Theft,Complete,Approved,16
3756,3315,2023-11-15,1841.23,Vandalism,Pending,Approved,11
3757,3075,2022-12-09,9299.06,Vandalism,Pending,Under Review,42
3758,6925,2024-07-20,1404.52,Vandalism,Incomplete,Approved,71
3759,9122,2023-04-03,5473.86,Fire,Incomplete,Rejected,83
3760,5019,2023-07-13,16847.82,Accident,Complete,Under Review,46
3761,7086,2023-03-01,1918.63,Vandalism,Pending,Under Review,78
3762,3115,2022-09-25,14745.15,Theft,Complete,Approved,2
3763,4992,2024-07-03,9796.18,Fire,Incomplete,Approved,76
3764,9633,2023-12-06,3715.08,Accident,Pending,Approved,26
3765,9747,2023-05-01,4833.47,Fire,Incomplete,Approved,82
3766,5668,2024-06-15,1646.93,Theft,Complete,Rejected,33
3767,9915,2024-06-25,744.93,Fire,Complete,Under Review,52
3768,9950,2023-02-28,15535.31,Accident,Complete,Under Review,75
3769,6807,2024-04-14,9341.48,Theft,Complete,Under Review,59
3770,7136,2022-11-21,19541.8,Natural Disaster,Pending,Approved,55
3771,4701,2024-01-10,7870.48,Theft,Pending,Under Review,55
3772,4129,2024-01-12,8977.34,Accident,Pending,Rejected,50
3773,6924,2024-02-21,5301.3,Fire,Complete,Rejected,48
3774,5883,2023-09-30,17885.57,Natural Disaster,Incomplete,Under Review,67
3775,4920,2024-04-09,817.5,Theft,Pending,Approved,50
3776,4617,2022-11-22,8362.59,Fire,Complete,Under Review,31
3777,3017,2022-12-12,7775.26,Accident,Incomplete,Under Review,19
3778,5571,2023-02-11,6401.89,Accident,Complete,Approved,77
3779,9239,2023-08-03,7497.62,Fire,Pending,Approved,80
3780,3847,2024-09-04,12427.74,Accident,Complete,Rejected,21
3781,2305,2024-06-18,10801.68,Fire,Pending,Approved,42
3782,7256,2023-06-05,1001.33,Theft,Incomplete,Under Review,78
3783,6074,2023-08-29,14573.42,Accident,Complete,Rejected,13
3784,6863,2024-05-30,13784.19,Natural Disaster,Complete,Under Review,7
3785,5764,2024-07-29,14629.57,Theft,Complete,Rejected,58
3786,3000,2023-01-02,11085.12,Natural Disaster,Incomplete,Under Review,3
3787,2360,2024-03-21,2024.4,Theft,Complete,Rejected,72
3788,2254,2023-03-30,1738.46,Natural Disaster,Pending,Rejected,14
3789,5305,2022-10-30,4005.33,Natural Disaster,Incomplete,Rejected,86
3790,8881,2023-01-18,3896.23,Accident,Pending,Approved,69
3791,6261,2023-02-10,6368.91,Accident,Complete,Rejected,13
3792,7002,2023-02-19,11898.12,Natural Disaster,Complete,Approved,24
3793,6005,2024-05-22,5085.9,Vandalism,Complete,Under Review,78
3794,3789,2023-03-23,9224.47,Accident,Complete,Under Review,11
3795,4465,2024-03-07,7833.12,Fire,Complete,Rejected,89
3796,3053,2024-03-06,9457.22,Theft,Incomplete,Rejected,39
3797,4600,2023-06-24,4519.51,Accident,Complete,Under Review,7
3798,3977,2023-06-12,9736.14,Vandalism,Incomplete,Under Review,1
3799,9818,2022-10-10,1681.83,Vandalism,Complete,Rejected,45
3800,2078,2023-03-22,18381.09,Accident,Incomplete,Rejected,58
3801,7512,2024-03-27,17936.91,Accident,Incomplete,Approved,18
3802,6651,2023-08-10,14380.91,Theft,Pending,Rejected,66
3803,3102,2023-10-14,5915.54,Accident,Incomplete,Rejected,67
3804,4175,2023-11-23,9964.45,Vandalism,Complete,Under Review,15
3805,7475,2022-11-04,4254.9,Fire,Incomplete,Approved,4
3806,7200,2023-02-12,3129.09,Natural Disaster,Pending,Approved,27
3807,1771,2024-05-20,17932.26,Natural Disaster,Complete,Rejected,31
3808,8505,2024-01-27,12995.72,Fire,Complete,Approved,20
3809,2050,2024-06-13,11191.05,Accident,Pending,Under Review,42
3810,5091,2024-05-30,2273.04,Fire,Incomplete,Under Review,32
3811,9234,2022-10-07,8646.2,Accident,Pending,Approved,90
3812,4249,2023-10-19,1397.54,Fire,Incomplete,Rejected,38
3813,4168,2024-03-02,7908.04,Vandalism,Incomplete,Approved,54
3814,6440,2023-04-27,15668.64,Vandalism,Incomplete,Under Review,86
3815,5824,2024-01-22,5372.1,Accident,Pending,Under Review,71
3816,6224,2022-10-18,7012.79,Theft,Complete,Rejected,60
3817,4759,2023-08-27,15100.94,Theft,Incomplete,Under Review,17
3818,9154,2024-02-23,19644.29,Accident,Incomplete,Rejected,22
3819,9225,2024-08-13,896.12,Theft,Pending,Approved,28
3820,4236,2024-01-29,18446.46,Natural Disaster,Complete,Approved,63
3821,6901,2023-02-21,15847.09,Fire,Incomplete,Under Review,78
3822,7507,2022-10-10,17189.09,Accident,Incomplete,Approved,90
3823,2051,2022-10-28,7386.4,Accident,Pending,Rejected,60
3824,8259,2024-04-26,9872.3,Fire,Complete,Under Review,65
3825,7116,2023-06-15,13640.0,Fire,Complete,Approved,66
3826,4524,2023-11-19,4472.83,Theft,Incomplete,Under Review,71
3827,9630,2023-05-13,11479.52,Accident,Complete,Under Review,22
3828,1871,2023-01-01,6864.64,Theft,Complete,Approved,44
3829,6424,2024-02-29,11656.17,Fire,Pending,Approved,74
3830,4809,2024-08-11,10381.46,Vandalism,Incomplete,Approved,59
3831,6433,2024-08-22,16240.57,Accident,Incomplete,Under Review,23
3832,5414,2024-06-03,13226.87,Vandalism,Complete,Approved,58
3833,2494,2023-04-03,15627.12,Natural Disaster,Incomplete,Under Review,88
3834,4156,2022-12-22,12557.82,Fire,Complete,Rejected,35
3835,2387,2023-06-22,6601.74,Accident,Complete,Rejected,42
3836,6223,2024-09-03,16399.69,Vandalism,Pending,Approved,17
3837,2766,2023-02-27,2212.33,Accident,Complete,Approved,74
3838,7978,2023-09-22,1837.23,Vandalism,Complete,Rejected,5
3839,5429,2023-03-26,15701.27,Vandalism,Complete,Under Review,38
3840,8003,2023-04-04,7664.81,Natural Disaster,Pending,Approved,23
3841,7409,2024-04-03,18283.99,Vandalism,Complete,Rejected,14
3842,7899,2022-11-21,15746.52,Accident,Incomplete,Under Review,62
3843,5652,2023-01-02,19625.07,Natural Disaster,Incomplete,Under Review,68
3844,5810,2024-05-24,9299.15,Accident,Pending,Approved,31
3845,9356,2023-12-10,9267.58,Vandalism,Complete,Approved,48
3846,3123,2023-01-06,16480.69,Theft,Incomplete,Approved,89
3847,6705,2023-08-12,15515.26,Vandalism,Pending,Approved,87
